rgroups,num_atoms
[*]CCCC(C)(C)CC(C)=O,11
[*]N1CC(=O)N(CCC)c2ccccc2C1=O,17
[*]c1sc2ccc(C)cc2[n+]1CC,13
[*]N1C(=O)OC2C(=C)CC21,10
[*]c1ccc2c(n1)=CCC([N+](=O)[O-])C=2,14
[*]c1ccc(S(C)(=O)=O)nn1,11
[*]C(C)(CC)CCl,7
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1C(C)(C)COC2c1ccc(F)cc1F,28
[*][N+]#N,3
[*]OC(=S)SC,6
[*]N1C=C2COCCN2CC1,11
[*]OC1OC(=O)c2ncccc21,12
[*]CC(C)(CBr)C(C)C,9
[*]N1C2CCC(CC(=O)O2)C1C,12
[*]ON=C(CC)c1ccc(Cl)cc1,13
[*]SC(=S)c1ccccc1,10
[*]N1CC(C)OC2(CCCC2)C1,12
[*]c1nccc(I)c1C,9
[*]CCCC(F)F,7
[*]c1nnc2c(Cl)cc(Cl)cn12,12
[*]CC(=O)C(CC)CC,9
[*]c1ncc(Cl)cc1[N+](=O)[O-],11
[*]c1nc(C)c2c(n1)CCC2,11
[*]N1Cc2c(cnn2C)C(C)C1,12
[*]c1nc2c(Br)cccc2o1,11
[*]C(=O)C1=C(OC)C(=O)OC1,11
[*]N1C(=O)C2CC(Cl)C(Cl)CC2C1=O,14
[*]OS(=O)(=O)c1ccccc1C#N,13
[*]N1N=C(c2ccc(Cl)cc2)OCC1=O,15
[*]N1CCCc2cccc(Cl)c21,12
[*]N1C=C2C(=CC(=O)C3(C)OC(=O)C(C(=O)C(C)CCCCCCCCCC)=C23)C=C1C,32
[*]CC(=O)N=S(C)(C)=O,9
[*]c1nccn(C)c1=O,9
[*]c1nc2ncccc2o1,10
[*]c1nc(Cl)c2cnn(C)c2n1,12
[*]c1c(N=Cc2ccc([N+](=O)[O-])cc2)cnn1C,18
[*]N1CC2(CCC1=O)OCCO2,12
[*]SSC(C)=O,6
[*]CS(=O)c1ccc2c(c1)OCCCO2,15
[*]N1CCS(=O)(=O)C(C)C1C,11
[*]N(C)C1=CC(=[N+]2CCOCC2)CC(C)(C)C1,17
[*]c1nnc(C2=COCC2)o1,11
[*]c1ccc2c(n1)CCC2=O,11
[*]c1cc2c(cn1)sc1ccccc12,14
[*]c1c(Br)nc2n1CCCC2,11
[*]c1nc2n(c1C#N)CCS2,11
[*]N1Cc2nn(S(=O)(=O)C3(C)CC3)c(C)c2C1,17
[*]c1noc2c1CCc1ccccc1-2,14
[*]c1c(C#N)c2c(c3nncn13)CN(C)CC2,17
[*]c1ncncc1C,8
[*]N1CCCC2c3ccccc3CC21,14
[*]N1CCC2(CCSCC2)OC1=O,13
[*]N1C(=O)CC2(CC(c3ccc(Cl)cc3Cl)=NO2)C1=O,20
[*]N1CCc2cc3c(cc2C1c1ccccc1)OCO3,20
[*]c1cc([N+](=O)[O-])cs1,9
[*]CCC(=O)C1=C(N2CCOCC2)CC(C)(C)CC1=O,20
[*]N1Cc2cc3ccc(C)c(C)c3nc2OC1=O,18
[*]CN1CC=C(c2ccccc2)CC1,14
[*]N1Cc2cccc(Cl)c2C1,11
[*]C(C)C(=O)CCC(C)C,10
[*]C(C)S(=O)(=O)F,7
[*]N1c2ccc(C)cc2C(C)CC1(C)C,15
[*]c1ncnn1C,7
[*]N1CC(C#C)C2OCC(=O)C21,12
[*]C(C)(C)CS(=O)(=O)F,9
[*]c1c(Br)c2cc(F)cnc2n1S(=O)(=O)c1ccccc1,21
[*]N1CCC2(CC1C)OCCCO2,13
[*]c1cc(C)c(C)c(C)n1,10
[*]N1CSCCSC1,8
[*]N1CCC=C(C2=CCOCC2)C1,13
[*]c1nc(C)c(Br)c(C)c1C#N,12
[*]CCC(C)C(=O)CC,9
[*]N1CC=C(c2ccc(F)cc2)CC1,14
[*]N1C2(CCCOC2)C(=O)CS1(=O)=O,14
[*]N(C)S(=O)(=O)N1CCc2cccnc2C1,16
[*]N1N=C(c2ccc(Cl)cc2Cl)CSC1=O,16
[*]N1CCC2(CC1)CCN(C)C2,12
[*]c1nc2c(s1)COc1ccccc1-2,14
[*]N1CCS(=O)(=O)C2(CCCCC2)C1,14
[*]C(=O)CC,5
[*]N1C(=O)C(c2ccc(C)cc2)=C(N2CCCC(C)C2)C1=O,22
[*]N1CCOCC2CCCCC21,12
[*]N1CCC2(CC1)CC(=O)c1cc(C)cc(C)c1O2,19
[*]N1CCC2(CC1)OCc1cc(Br)sc12,15
[*]CCCC(C)C(=O)CCC(C)C,13
[*]N1CCOC2CN(S(=O)(=O)Cl)CC21,14
[*]OP1(=S)C2=C(N3CCCC3)CCCC2=NN1c1ccccc1,23
[*]c1nc(C)c(C)c(Cl)n1,10
[*]N1CCCCc2nc(C)c(C)cc21,14
[*]N1CCC2(CC1)CC(=O)c1ccc3c(c1O2)C(c1cccc(Cl)c1)CC(=O)O3,29
[*]c1cc(C=S(C)(C)=O)nc(C)n1,13
[*]c1nnc2n1CCSCC2,11
[*]C(=O)N1CCCCCO1,10
[*]c1cc(=O)c2c(C)cc(C)cc2o1,14
[*]c1cc(=O)c2cc(Cl)ccc2o1,13
[*]c1nc(Cl)ncc1Br,9
[*]CC1=CC(Cl)CCCC1,10
[*]c1cc2cc3c(cc2cn1)OCO3,14
[*]c1cn2c(C)c(C)sc2n1,11
[*]C(C=O)CC,6
[*]N1CCC2N=C(C)OC2C1,11
[*]C(CC(F)(F)F)CS(=O)(=O)C(C)(C)C,15
[*]c1c(C)nc2sccn12,10
[*]C(=O)C(C)S(=O)CCCC#N,12
[*]c1ncc2c(Br)nn(C)c2n1,12
[*]c1ncc(B2OC(C)(C)C(C)(C)O2)cn1,16
[*]CCC(CBr)CC=C,9
[*]c1ccc2c(n1)C(C)C(C)(C)OC2=O,15
[*]C(Cl)CC(F)(F)F,8
[*]N1C(=O)CCSC1=S,9
[*]CCN1C(=O)COc2cccnc21,14
[*]N1C(=O)c2oc3ccccc3c(=O)c2C1c1cccs1,21
[*]C(C)(C)CCBr,7
[*]c1cc2c(Br)cncc2s1,11
[*]N1CCC2(CC1)C(=O)N(C1=C(C)C(=O)OC1)C=C2C,20
[*]c1nc2c(C)cccn2c1Br,12
[*]CCC(=O)C(C)(C)C,9
[*]c1nnc2n1CCC(C)CC2,12
[*]c1nc(S(=O)(=O)c2ccc(C)cc2)c(Cl)s1,17
[*]N1CC(=O)N(C)c2cc(F)ccc2C1,15
[*]C(Br)C(C)(C)S(C)(=O)=O,10
[*]CCCCCC(Cl)CCCCCCCC,16
[*]c1cc2n(n1)CCCOC2=O,12
[*]c1cnc(C)n1C,8
[*]CCS(=O)(=O)c1ccncn1,12
[*]C(=O)CC(CC)CC,9
[*]c1cc2c(ccc3ccc(=O)oc32)o1,15
[*]N1C(=O)CSC1=CC(=O)C(C)(C)C,14
[*]CCCC(C)(C)CC(C)Br,11
[*]N1CCC2(CC1)OC(C#N)c1ccccc12,17
[*]c1nnc2ccc(Cl)cn12,11
[*]CCCCCCCCCCCCCC,15
[*]N1CC=C(c2cccc(C)c2)CC1,14
[*]N1CCC2(CCCC2)CC1,11
[*]N1C(C)CC2CCCCC21,11
[*]CS(=O)c1ccc(F)c(Cl)c1,12
[*]N1CCC2(CC(=O)c3ccccc32)CC1=O,17
[*]C(CC)CS(=O)(=O)C(C)C,11
[*]c1nc2c(s1)c(C)nn2C,11
[*]C(CC)C(C)Br,7
[*]c1ccc(C#CC2(C)COC2)cn1,14
[*]N1CCN2C(C1)CN(C)CC2(C)C,14
[*]N1CC(F)(F)CC1C#N,10
[*]N1CCC=CC1=O,8
[*]N1C(=O)CSC12CCCC2,11
[*]c1csc(=Nc2ccc(F)cc2F)n1N=Cc1ccc(C#N)cc1,25
[*]N1CCC2(CC1)C(=O)N(CC)c1ccccc12,18
[*]ON1C(=O)c2ccccc2C1=O,13
[*]N1CCOC2(CCSC2)CC1,12
[*]N1CCC2(CC1)CN(C)C(=O)C(=C)O2,15
[*]ON=C(C)c1ccc2c(c1)N(C)C(=O)CO2,17
[*]N1CN=C2SC(=O)CN2C1,11
[*]c1c2c(nn1C)COC2,10
[*]c1ncc2cc(F)ccc2n1,12
[*]N1CC2(C1)CC1(C2)OCCCO1,13
[*]C(C)(C)C(C)C,7
[*]c1cncc(Cl)n1,8
[*]c1cc2ncn(C)c2cn1,11
[*]C(=O)n1cnc2ccccc21,12
[*]N1CCC2(CC(Br)CO2)C1,11
[*]CC(=O)N=CN(C)C,9
[*]N1CC2COCC2C1,9
[*]N1CCC2(B3OC(C)(C)C(C)(C)O3)CC2C1,17
[*]N1C(=O)c2cccc3c(I)ccc(c23)C1=O,17
[*]N1CCCC2(CCCC2)CC1,12
[*]C(=O)CN1C(=O)C2(OCCO2)c2cc([N+](=O)[O-])ccc21,21
[*]N1N=C(c2cccc(F)c2)CCC1=O,15
[*]c1cc(F)n(C)n1,8
[*]N1C(=O)CSC1C,8
[*]CC1=CC(Cl)CC1,8
[*]N1N=C(OC)CC1=O,9
[*]N1CC=C(c2ccc(Cl)nc2)CC1,14
[*]N1CCCc2c(Br)cccc2C1,13
[*]N1Cc2cccc(Cl)c2C1=O,12
[*]N1CCN(C2CCOc3ccccc32)CC1,17
[*]N1CCC2(COCOC2)CC1C=C,14
[*]c1ccc(C=Nc2cccc(Cl)c2C)o1,16
[*]N1C2COC(C)(C)OCC21,11
[*]Op1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,25
[*]CC(CC(F)(F)F)CC(F)(F)F,13
[*]C(C)C(C)N=[N+]=[N-],8
[*]N1CCC2(CC1)CN(C)C(=O)CCO2,15
[*]N1CCOC2(CCN(S(=O)(=O)N(C)C)CC2)C1,18
[*]CN1C(=O)CCCc2sccc21,13
[*]c1ncnc2onc(C)c12,11
[*]N1C(C)C2OC(C)(C)OC2C1C=O,14
[*]N1CCC2(CC1)CO2,9
[*]CC(=O)N=c1sc2cc(F)cc(F)c2n1C,17
[*]c1nc2sc(C)c(C)n2n1,11
[*]N1CCC2(CCCOC2)OC1=O,13
[*]c1nc2ccc(Cl)cc2s1,11
[*]N1C2CCOCC21,8
[*]CS(=O)CC(C)C,8
[*]CC(=O)N1C(=O)C2CCCN2C(=O)c2ccccc21,20
[*]c1oc2ccc(F)cc2c1C,12
[*]CN1C(=O)C2(CCCO2)c2ccccc21,16
[*]N1C(=O)C2C3CCCC3CN2C1=O,14
[*]C(=O)C(C)S(=O)CCCCC,12
[*]c1cc(N=C2OCC3(CCCCC3)CN2C(=S)SC)no1,22
[*]c1cn2c(C)csc2n1,10
[*]N1CC(C)(C)CC1(C)C,10
[*]N1CCC2(CO2)C2(CCC2)C1,12
[*]CC[N+](=O)[O-],6
[*]N1CCSc2ccc(Cl)cc21,12
[*]c1sc2c(c1C#N)CC(C)CC2C,14
[*]c1c(I)c2cc(F)cnc2n1S(=O)(=O)c1ccccc1,21
[*]c1nc2ccccc2n1N1CCOCC1,16
[*]SC(=O)CCCCCCCCCCCCCCCC,20
[*]c1nnc2n1CCCS2,10
[*]C(F)(F)CCC,7
[*]c1cc(C#N)c2cc(Cl)ccc2n1,14
[*]c1nc2ccccc2cc1C,12
[*]c1c[n+]([O-])c2ccccc2n1,12
[*]c1nc2c(C#N)cnn2c2ccccc12,16
[*]N1[CH2:8][CH2:9][O:10][CH2:11][CH2:12]1,7
[*]N1CCC(=O)N(C)C1=O,10
[*]CCC(CC)CCl,8
[*]N1CCC2(CC1)CC(=O)N(CC(C)C)c1ccccc12,21
[*]N1CCC2CC(=O)COC2C1,12
[*]c1ccc2c(n1)COC2=O,11
[*]c1cc2sccc2cn1,10
[*]N1N=C(c2ccco2)CC1=O,12
[*]N1CCC23C(=O)N(Cc4cn(nn4)CCCOc4cccc(c4)C12)c1ccccc13,31
[*]ON=C(c1ccc([N+](=O)[O-])cc1)N1CCOCC1,19
[*]c1nc(C)n(C)n1,8
[*]N1c2nc3sc4c(c3c(=O)n2CC1C)CC(C)(C)OC4,21
[*]c1cc(=O)c2ccc(C)cc2o1,13
[*]N(C)CN1C(=O)C2(OCC(Br)([N+](=O)[O-])CO2)c2ccccc21,23
[*]OS(=O)(=O)C(F)(F)F,9
[*]SC(=C(C(Cl)=C(Cl)Br)[N+](=O)[O-])N1CCOCC1,18
[*]N1CN(c2ccccc2)N=C(N2CCOCC2)C1=O,20
[*]N1CCC(=O)N(C(C)C)c2ccccc21,16
[*]SC(CCCS(C)=O)=NOS(=O)(=O)[O-],15
[*]C(=O)C(C)S(=O)COC,10
[*]N1CC2CSCC2(C)C1,10
[*]N1CCOC2C1C2[B-](F)(F)F,12
[*]N1CCC2(CCC1=O)CC(=O)c1cc(C)ccc1O2,20
[*]c1nc2cc(C)c(C)cc2cc1C#N,15
[*]c1sc(Br)cc1[N+](=O)[O-],10
[*]c1nc2cc(F)c(F)cc2s1,12
[*]N(C)S(=O)(=O)N1CCCC1,11
[*]N1CCN(N=O)CC1,9
[*]N1CCN(C)CC1=O,9
[*]N1CC=CCC(C)(C)C1,10
[*]c1nc2ccccc2nc1S(=O)(=O)c1ccc(Br)cc1,21
[*]c1cc(=O)c2sccc2o1,11
[*]N1CCc2ccc(=O)n(C)c2CC1,14
[*][N+]1(C)CCOCC1,8
[*]N1CCC12COC2,8
[*]N1CCOC(=CN(C)C)C(=O)C1,13
[*]c1ncn2c1CN1C(=O)OCc3cccc-2c31,18
[*]OO[Si](C)(C)C(C)(C)C,10
[*]c1c(C)nc2c(C)cc(Br)cn12,13
[*]c1noc2cc(Cl)c(F)cc12,12
[*]N1CCCN(C)c2ccc(Cl)cc21,14
[*]N1Cc2c(C)cc(C)cc2C1=O,13
[*]N(C)C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,21
[*]N1CCOCC(S)C1,9
[*]N1C(=O)C(Cl)=C(N2CCC(C)CC2)C1=O,16
[*]CC1COCc2n[n+](-c3c(C)cc(C)cc3C)cn21,20
[*]CCC1(c2ccc(Br)cc2)c2ccccc2-c2nccn21,22
[*]N1CCOCC1(C#C)C=C,11
[*]N1CCC2(CC1)CC(N=[N+]=[N-])CCO2,15
[*]c1oc2ccccc2[n+]1CC,12
[*]c1cc(C)cc(Cl)n1,9
[*]C(Br)CC(C)C,7
[*]N1CCOC(C)(C)C1=O,10
[*]c1cnc2cnc(Br)cn12,11
[*]N1CCCc2cc(C)cc(F)c21,13
[*]c1cc(C)n2nccc2n1,11
[*]N1CC=CCC12COC2,10
[*]c1cn2cc(C3=CC4C=CC=CC4OC3=O)nc2s1,20
[*]CC1=NC(C)(C)Cc2ccccc21,14
[*]N1CCOC(=O)C12CCCCC2,13
[*]N1CCC2(CCSCC2)CC1,12
[*]N1CCC2(CCOC2=O)CC1,12
[*]N1C(=O)CSC1=Nn1c(C)nc2ccccc2c1=O,20
[*]CC(C)(C)CBr,7
[*]c1oc(C=NN2C(=O)c3ccccc3C2=O)cc1Br,20
[*]CC(=O)C(C)C#N,8
[*]c1ccc(C)o1,7
[*]N1CCOc2c(Cl)cccc21,12
[*]N1Cc2cc3cc(C)c(C)cc3nc2SC1=Nc1cc(C)ccc1C,26
[*]c1ncc2ccccc2n1,11
[*]N1CCOC(C)(C)C1,9
[*]N1CC2(C1)CN(C)C(=O)O2,11
[*]c1nc2ccc(F)cc2n1N1CCOCC1,17
[*]c1nc2n(C)c3ccc(Cl)cc3cc-2c(=O)n1,18
[*]N1COC(C)c2nc3ccccc3n2C1,16
[*]N1C2CC3CCC2(CS1(=O)=O)C3(C)C,15
[*]N1CC(C)(C)c2ccc(Cl)cc21,13
[*]N1CCCN(C)c2cc(F)ccc21,14
[*]c1nc(C)c(Cl)c(C)c1C#N,12
[*]N1CCC(N2C(=O)CN=C(c3ccccc3F)c3cc(Cl)ccc32)C1,26
[*]ON=C(C#N)c1nc2ccccc2s1,15
[*]N1C(=O)C2CCC(=O)N2C1=S,12
[*]CC(=S)N1CCC2(CC1)OCCO2,14
[*]N1C(=O)CSC1=NN=Cc1cccc2ccccc12,20
[*]c1nc(=O)c2ccc3ccccc3c2o1,16
[*]c1cc2ncc(C)cn2n1,11
[*]N1C([2H])([2H])COC([2H])([2H])C1([2H])[2H],13
[*]c1cc2c(cn1)COCC2,11
[*]c1cc2ccncc2o1,10
[*]ON=C1c2ccccc2C(=O)c2occc21,17
[*]CC1=CCOC1=O,8
[*]c1noc(C2=CCCCC2)n1,12
[*]c1nnc(C2=Cc3ccccc3OC2)o1,16
[*]SC(=Nc1ccccc1)N1C=COC=C1,16
[*]CN1C(=O)C2(OCCCO2)c2ccccc21,17
[*]N1CCc2ccccc2C(C)C1,13
[*]N1c2cc(F)ccc2N(C)S1(=O)=O,14
[*]CC(C(C)C)C(C)Cl,9
[*]N1CC2OCCCCCCCCN(C)C(=O)c3ccccc3OC2C1,26
[*]N1C=COC=C1,7
[*]N1C=C(C(C)=O)C(C)OC1,11
[*]N1CCSC1=S,7
[*]OS(=O)(=O)c1cccc(Cl)c1Cl,13
[*]c1cc2c(cn1)OCCC2,11
[*]N1CCC2(C1)CC2(F)F,10
[*]N1CCCC12CCOCC2,11
[*]N1CCc2c(Br)cccc21,11
[*]C(CC)C(C)C,7
[*]N1C(=O)CCC12CCCN(C)CC2,14
[*]C(C#N)S(=O)(=O)c1cccs1,12
[*]c1ccc2cnccc2n1,11
[*]OC=C1N=C(c2cccs2)OC1=O,14
[*]OP(=O)(N(C)C)N(C)C,10
[*]SC1=NC(=O)CS1,8
[*]C(=O)C(C#N)CC,8
[*]c1ncc(Cl)c(C)c1Cl,10
[*]N1CC2(CCCCCC2)CC1=O,13
[*]SC1CCCc2ccccc21,12
[*]N1C(=O)C(Br)=C(N2CCOCC2)C1=O,15
[*]C(=O)CS(=O)C(F)F,9
[*]N1N=C(C(C)(C)C)Cn2c(cc3ccccc32)C1=O,20
[*]C(C)(C)C1=NC(C)(C)CO1,11
[*]c1ncnc2c1c(Br)nn2C,12
[*]N1CC2OC2(C)CC1C,10
[*]N1CC(F)(F)CCC1C,10
[*]c1sc(Cl)nc1Cl,8
[*]N1CCCSC1=NC#N,10
[*]c1ccc(C)s1,7
[*]N1CCc2cccc(Cl)c21,11
[*]N1CC(C)CS1(=O)=O,9
[*]C(Br)CC,5
[*]c1cc2cc(Cl)cnc2o1,11
[*]N(C)S(=O)(=O)N1CCCOCC1,13
[*]N1C(=O)CC2Sc3ccc(C)cc3N=C21,16
[*]C(=O)C(C)CC(C)=O,9
[*]N1CCOC[C]1C,8
[*]N1C(=O)CC(=CN(C)C)C1=O,12
[*]N1CCCC2(COC(=O)O2)C1,12
[*]N1CCC2(CC1)CCN(C)C2=O,13
[*]CS(=O)(=O)C=C,7
[*]N1CC2CC(=O)N(C)CC2C1,12
[*]c1cc2c(cn1)COC2(C)C,12
[*]N1CCCC2CN(C)CC21,11
[*]C(C)C(=O)C(C)C,8
[*]CN1C(=O)CN=C(c2ccc(F)cc2)c2c1sc1c2CCCC1,24
[*]c1oc2ccc(Cl)cc2c(=O)c1C=O,15
[*]N1CC(C)COC1=O,9
[*]N1N=C(c2ccccc2)CSC1=O,14
[*]N1C(=O)CS(=O)CC1=O,10
[*]CC1=Cc2cc(C)ccc2CC1,13
[*]CC1CCc2ccccc21,11
[*]c1nc2sc3c(ncn4c(S)nnc34)c2c2c1CCCC2,22
[*]N1CCC2OCC(I)C21,10
[*]N1CCc2cc3ccc(F)cc3nc21,15
[*]ON=Cc1cccc2ccccc12,14
[*]N1CC2COCC(C1)C2=C,11
[*]c1ncc2c(n1)COC2,10
[*]N1CCC2(CCCCOCC3CCCN3C(=O)c3cccc(c3)OC2)CC1,28
[*]N1CC(C2CC(=O)OC(=O)C2)C1,13
[*]CCCCCCCCCCCCCCCC(C)C,19
[*]c1onc2c1CCCCC2,11
[*]N1CCC2(CCC2)S(=O)(=O)CC1,13
[*]CC(C)=NN1CCOCC1,11
[*]OC1COCc2ccccc21,12
[*]c1cc2c(=O)n3cccc(C)c3nc2s1,16
[*]N1C(=O)OC2COCCC21,11
[*]CN1C(=O)CC(c2ccccc2)=Nc2ccc(C)cc21,21
[*]c1oc(C=Nc2ccc3ccccc3c2)cc1Br,19
[*]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],17
[*]N1CCCC2(C=Cc3ccccc3O2)C1,16
[*]N1CC(C)OCC12CCC2,11
[*]CC1(C)OCCc2ccccc21,13
[*]ON=C1CC(C)C1,8
[*]N1C2CCC1CC1(CN=C(c3cn(C)c4ccccc34)O1)C2,23
[*]C(=O)CS(=O)(=O)c1ccc(F)cc1,14
[*]N1CCc2sccc2C1c1ccccc1C,17
[*]c1nc2ccc(C)cc2c(=O)n1C,14
[*]c1cc(C)c(C=O)cn1,10
[*]N1Cc2cn(S(=O)(=O)C(F)(F)F)nc2C1,16
[*]N1CCN(S(=O)(=O)N2CC(C)CC(C)C2)CC1,18
[*]c1ncnc2sc3c(c12)CCCCC3,15
[*]C(C)(F)C1=CCCCO1,10
[*]N1CCC2OCC(=O)C2C1,11
[*]N1CC(C)SC1=Nc1ccc(Cl)c(Cl)c1,16
[*]N1Cc2nn3nccnc3c2C1,13
[*]c1csc(=Nc2ccccc2C)n1N1CCOCC1,20
[*]N1CC2(CC(=O)N(C)O2)C1,11
[*]CCCCCCCC[Si](OC)(OC)OC,16
[*]N(C)S(=O)(=O)N1CCC2(CC1)OCCO2,16
[*]CC(C=O)[B-]12OC(=O)C[N+]1(C)CC(=O)O2,16
[*]c1cc2n(c(=O)n1)CCc1cc(C#Cc3ccccn3)ccc1-2,24
[*]C(CCCCCC)S(=O)(=O)c1ccc(C)cc1,18
[*]CCC1=CCc2ccccc21,12
[*]CCC1=CC(=O)CCO1,10
[*]N1CC2(CCC3(CC2)OCCO3)C1,14
[*]CCN=C1SCC(=O)N1C,11
[*]N1CCC2CN(C)CCOC2C1,13
[*]N1CCOC2(CCCC2)C1C=O,13
[*]N1CCOCC(=O)C1,9
[*]N1C(=O)c2oc3cc(C)cc(C)c3c(=O)c2C1c1ccc(Cl)cc1,25
[*]N1CCN(C)C(=O)C1=NC#N,12
[*]N1CCc2c(Cl)cc(Cl)cc2C1C,14
[*]N1C(=O)c2c(cc(F)c(F)c2F)C1C#N,16
[*]N1C(=O)COC2(CCN(C)CC2)C1C,15
[*]CCCCCC(Cl)CCCCCC,14
[*]N1C(=O)C(c2ccc(Cl)cc2Cl)=C(N2CCN(C)CC2)C1=O,23
[*]c1ncnc2cccc(Br)c12,12
[*]C(Cl)C(CCC)CCC,10
[*]c1noc2ccc3ccccc3c12,14
[*]N1C(=O)c2oc3c(ccc4ccccc43)c(=O)c2C1c1ccncc1,26
[*]c1cc(Cl)n2ncc(I)c2n1,12
[*]N1C(=O)C(Cl)=C(N2CCCCCC2)C1=O,16
[*]CCCC(=O)CCC,9
[*]N1Cc2ncccc2C1=O,11
[*]C(C#N)S(=O)(=O)c1cccc(C)c1,14
[*]c1nc2cccc(C)c2n1C,12
[*]COC1=CC(=O)OC1,9
[*]c1cc(=S)c2cc(Cl)ccc2o1,13
[*]c1cncc(C)n1,8
[*]CC#Cc1ccccc1C#N,12
[*]c1cc(=O)n2c(C)csc2n1,12
[*]CCC(=O)CCCC,9
[*]OC[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,20
[*]c1nc(C)c2c(n1)C1(CCN(C)C1)COC2,17
[*]N1c2ccccc2CC1(C)C,12
[*]c1nc2sc3c(ncn4c(S)nnc34)c2c2c1CCC2,21
[*]c1nc2c(s1)C(=O)CC1(CCCC1)C2,15
[*]c1ccc(F)s1,7
[*]ON=C(c1ccc2c(c1)N(C)C(=O)CO2)C1CC1,19
[*]N1CCOCCC12CC2,10
[*]c1ccc(S(C)(=O)=O)cn1,11
[*]OS(=O)(=O)c1cccc2nonc12,14
[*]c1ccc(C=Nc2ccc(Cl)cc2)o1,15
[*]c1nnc2n1-c1ccccc1SC2,14
[*]C(F)(F)CS(=O)(=O)Cl,9
[*]c1nc2scc(C)n2n1,10
[*]N1CCCCCOc2ccc(C)cc2Cc2cccc(c2)C1,23
[*]N1CC(=O)CC2OC(C)(C)OC2C1,14
[*]c1nc(C)nc2ccsc12,11
[*]c1c2c(nn1C)CCSC2,11
[*]c1nc(C)sc1C1=C(c2ccccc2)COC1=O,19
[*]OC=C1N=C(c2ccccc2Br)OC1=O,16
[*]OS(=O)(=O)c1ccccc1Cl,12
[*]c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)N=C2C,23
[*]CS(=O)(=O)c1c(Cl)cccc1Cl,13
[*]N1CC(S(=O)(=O)c2ccc(Cl)cc2)C1,15
[*]OCO[Si](C(C)C)(C(C)C)C(C)C,14
[*]N1c2ccccc2Sc2cnccc21,15
[*]N1CCC2(CC1)Cc1cc(F)ccc1C2=O,17
[*]O[Na],3
[*]C(F)(F)C(F)(F)Cl,8
[*]c1cc2ccc(Cl)cc2n1C,12
[*]c1ccc2cc(F)cc(Cl)c2n1,13
[*]c1nc(Cl)nc2ccccc12,12
[*]c1sc(Cl)c(Cl)c1Cl,9
[*]CN1CCCN(C)P12=NP(N1CCOCC1)(N1CCOCC1)=NP(N1CCOCC1)(N1CCOCC1)=N2,38
[*]N1CCOc2ncc(C)cc21,12
[*]c1cn2nc(Cl)ccc2n1,11
[*]N1N=C(c2cc(F)cc(F)c2)CSC1=O,16
[*]N1COc2c(cc3c4c(c(=O)oc3c2C)CCCC4)C1,21
[*]c1nnc2c3ccccc3n(C(C)=O)c2n1,17
[*]CCC(Br)CC(C)C,9
[*]c1nn(C)c2cc(C)n(C)c(=O)c12,14
[*]N1CC2CCCC21,8
[*]c1nc2cccnc2n1C,11
[*]c1nc2cnccc2o1,10
[*]N1CC2CCc3cnc(C)nc3C2C1,15
[*]CN1CCOC(C)C1,9
[*]c1cn2cc(Cl)ccc2n1,11
[*]c1nc(C)sc1C1=C(c2ccc(F)c(F)c2)COC1=O,21
[*]N1CCc2c(Cl)cc(Cl)cc2C1,13
[*]N1CCc2c(Br)ccc(F)c2C1,13
[*]CCCC(C)CC,8
[*]SC1=C(Cl)C(=O)CC12OCCO2,13
[*]C(C)C(=O)C1=CCCCO1,11
[*]c1nccc(S)n1,8
[*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1ccc(C)cc1,24
[*]c1nc2cc(C#N)ccc2o1,12
[*]N1CCOc2ccccc2C1c1ccccc1,18
[*]c1c[n+]([O-])ccn1,8
[*]N1CCc2sccc2C1CC,12
[*]c1ncc2c(n1)CCOC2,11
[*]N1CCCc2c(C)ccc(Cl)c21,13
[*]c1cn2cc(F)ccc2n1,11
[*]c1ncnc2c1cnn2C=Cc1ccccc1,18
[*]C(C)C=O,5
[*]CC(C)(C)C1=CCCC1,10
[*]c1ncc(Br)c2ccsc12,11
[*]N1CC(C#N)C1,7
[*]CC=NOC,6
[*]N1C(=O)C=CC12CCCC21OCCO1,15
[*]N1C(=O)OC2CCCC21,10
[*]OS(=O)(=O)C1C=CC(C)=CC1,12
[*]N1CCC2(CC1)OC(c1ccc(F)cc1)c1ccc(F)cc12,23
[*]c1oc(C)nc1[P+](c1ccccc1)(c1ccccc1)c1ccccc1,26
[*]N1CCC2C(=O)COC2C1,11
[*]CCC(=O)CC#N,8
[*]N1CCC2COC(=O)N2c2cc(F)ccc2C1,18
[*]N1C(=O)C(c2ccccc2)=C(N2CCCc3ccccc32)C1=O,24
[*]OC1=C(c2ccc(Cl)c(Cl)c2)C(=O)OC1,16
[*]ON=Cc1c2ccccc2cc2ccccc12,18
[*]OS(=O)(=O)c1ccc(C)cc1,12
[*]c1nc(C)c2c(c1C#N)CCCC2,14
[*]N1CCCOc2ccccc2C(=O)N(C)Cc2cccc(c2)C1,24
[*]N1CCON(C(C)=O)CC1,11
